COLUMN,C50,STORY2,C3
COLUMN,C51,STORY2,C4
COLUMN,C52,STORY2,C5
COLUMN,C53,STORY2,C6
COLUMN,C54,STORY2,C7
COLUMN,C55,STORY2,C8
COLUMN,C56,STORY2,C9
COLUMN,C57,STORY2,C10
COLUMN,C58,STORY2,C11
COLUMN,C59,STORY2,C12
COLUMN,C60,STORY2,C13
COLUMN,C61,STORY2,C14
COLUMN,C62,STORY2,C15
COLUMN,C48,STORY3,C1
COLUMN,C49,STORY3,C2
COLUMN,C50,STORY3,C3
COLUMN,C51,STORY3,C4
COLUMN,C52,STORY3,C5
COLUMN,C53,STORY3,C6
COLUMN,C54,STORY3,C7
COLUMN,C55,STORY3,C8
COLUMN,C56,STORY3,C9
COLUMN,C57,STORY3,C10
COLUMN,C58,STORY3,C11
COLUMN,C59,STORY3,C12
COLUMN,C60,STORY3,C13
COLUMN,C61,STORY3,C14
COLUMN,C62,STORY3,C15
COLUMN,C48,STORY4,C1
COLUMN,C49,STORY4,C2
COLUMN,C50,STORY4,C3
COLUMN,C51,STORY4,C4
COLUMN,C52,STORY4,C5
COLUMN,C53,STORY4,C6
COLUMN,C54,STORY4,C7
COLUMN,C55,STORY4,C8
COLUMN,C56,STORY4,C9
COLUMN,C57,STORY4,C10
COLUMN,C58,STORY4,C11
COLUMN,C59,STORY4,C12
COLUMN,C60,STORY4,C13
COLUMN,C61,STORY4,C14
COLUMN,C62,STORY4,C15
COLUMN,C48,STORY5,C1
COLUMN,C49,STORY5,C2
COLUMN,C50,STORY5,C3
COLUMN,C51,STORY5,C4
COLUMN,C52,STORY5,C5
COLUMN,C53,STORY5,C6
COLUMN,C54,STORY5,C7
COLUMN,C55,STORY5,C8
COLUMN,C56,STORY5,C9
COLUMN,C57,STORY5,C10
COLUMN,C58,STORY5,C11
COLUMN,C59,STORY5,C12
COLUMN,C60,STORY5,C13
COLUMN,C61,STORY5,C14
COLUMN,C62,STORY5,C15
COLUMN,C48,STORY6,C1
COLUMN,C49,STORY6,C2
COLUMN,C50,STORY6,C3
COLUMN,C51,STORY6,C4
COLUMN,C52,STORY6,C5
COLUMN,C53,STORY6,C6
COLUMN,C54,STORY6,C7
COLUMN,C55,STORY6,C8
COLUMN,C56,STORY6,C9
COLUMN,C57,STORY6,C10
COLUMN,C58,STORY6,C11
COLUMN,C59,STORY6,C12
COLUMN,C60,STORY6,C13
COLUMN,C61,STORY6,C14
COLUMN,C62,STORY6,C15
COLUMN,C48,STORY7,C1
COLUMN,C49,STORY7,C2
COLUMN,C50,STORY7,C3
COLUMN,C51,STORY7,C4
COLUMN,C52,STORY7,C5
COLUMN,C53,STORY7,C6
COLUMN,C54,STORY7,C7
COLUMN,C55,STORY7,C8
COLUMN,C56,STORY7,C9
COLUMN,C57,STORY7,C10
COLUMN,C58,STORY7,C11
COLUMN,C59,STORY7,C12
COLUMN,C60,STORY7,C13
COLUMN,C61,STORY7,C14
COLUMN,C62,STORY7,C15
COLUMN,C48,STORY8,C1
COLUMN,C49,STORY8,C2
COLUMN,C50,STORY8,C3
COLUMN,C51,STORY8,C4
COLUMN,C52,STORY8,C5
COLUMN,C53,STORY8,C6
COLUMN,C54,STORY8,C7
COLUMN,C55,STORY8,C8
COLUMN,C56,STORY8,C9
COLUMN,C57,STORY8,C10
